# FORMAT_VERSION,1.0
# SAMPLE_RATE_HZ,200
# NUM_CHANNELS,8
# SUBJECT_ID,SYNTH_001
# GESTURE_LABELS,rest,fist,open_hand,pinch,point,thumbs_up,peace,ok
# DURATION_S,10.0
# NOTES,Synthetic data generated for unit testing
timestamp_ms,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,gesture_label,gesture_id
1325.0,-0.094228,-0.005541,0.472416,0.411031,0.142807,0.418173,0.079786,0.031411,open_hand,2
1330.0,-0.010173,-0.025414,0.535891,0.425049,0.133684,0.528004,0.116849,0.070531,open_hand,2
1335.0,-0.022728,0.124926,0.494658,0.611651,0.012411,0.433797,0.040887,0.064207,open_hand,2
1340.0,-0.019697,0.020850,0.670162,0.311202,0.036658,0.458082,0.192138,0.093144,open_hand,2
1345.0,0.210077,0.060189,0.609957,0.489983,0.109981,0.493542,0.069132,-0.023364,open_hand,2
1350.0,0.054513,0.044919,0.602123,0.315671,0.081320,0.306426,0.071639,0.055195,open_hand,2
1355.0,0.069630,0.108519,0.599728,0.441341,0.018509,0.460389,-0.022720,0.083626,open_hand,2
1360.0,-0.092112,-0.017740,0.547020,0.415310,-0.079526,0.376435,0.083480,0.116054,open_hand,2
1365.0,-0.002317,-0.036046,0.565804,0.283198,0.059110,0.198712,0.039278,-0.014457,open_hand,2
1370.0,0.067224,0.067944,0.455185,0.481123,0.136321,0.229746,0.001341,0.022387,open_hand,2
1375.0,-0.031962,0.098077,0.375085,0.419597,-0.045807,0.318551,-0.012118,-0.166305,open_hand,2
1380.0,0.122645,0.076603,0.562006,0.282063,0.101101,0.442498,0.263741,0.000283,open_hand,2
1385.0,-0.046216,-0.014756,0.575919,0.517165,0.076523,0.409104,0.028922,0.008047,open_hand,2
1390.0,0.027091,0.104199,0.646741,0.564801,0.110012,0.414749,-0.066559,-0.031567,open_hand,2
1395.0,0.003116,-0.009509,0.675707,0.569210,0.119758,0.556075,-0.005858,0.063249,open_hand,2
1400.0,0.063146,0.008277,0.675600,0.478717,-0.005557,0.298473,0.045875,0.045524,open_hand,2
1405.0,-0.001239,-0.025516,0.470158,0.453685,-0.079357,0.397805,0.093733,-0.130737,open_hand,2
1410.0,0.028329,0.154093,0.521819,0.556253,0.007318,0.424355,0.094384,0.067241,open_hand,2
1415.0,0.031110,0.100674,0.588427,0.584591,0.121130,0.341098,0.104129,-0.024266,open_hand,2
1420.0,-0.008751,0.098399,0.752552,0.540685,0.006640,0.402266,-0.001589,0.088855,open_hand,2
1425.0,0.088808,0.149777,0.668408,0.374677,-0.005523,0.272004,0.077235,-0.052548,open_hand,2
1430.0,0.069071,0.275012,0.639552,0.466108,-0.095708,0.512792,-0.020085,0.052401,open_hand,2
1435.0,0.042911,-0.086738,0.518977,0.485161,0.190212,0.345471,0.000429,0.027347,open_hand,2
1440.0,0.015563,-0.009070,0.479344,0.305231,0.116057,0.562512,-0.023417,0.074248,open_hand,2
1445.0,0.113724,0.000706,0.613113,0.487549,0.111592,0.397402,-0.045071,0.059976,open_hand,2
1450.0,0.031133,-0.018066,0.461947,0.631839,0.127418,0.482244,0.135137,0.029587,open_hand,2
1455.0,0.025464,-0.036207,0.530925,0.501195,0.096137,0.395736,0.105089,-0.072902,open_hand,2
1460.0,0.058375,0.026028,0.540818,0.567873,0.030454,0.397540,0.128133,-0.068177,open_hand,2
1465.0,0.185727,-0.047328,0.677433,0.464633,0.036899,0.353278,0.053145,0.003289,open_hand,2
1470.0,-0.057228,0.076803,0.521624,0.444143,0.015795,0.409530,0.112145,0.049338,open_hand,2
1475.0,0.111589,0.054136,0.354860,0.480502,0.260779,0.425440,-0.090903,0.001340,open_hand,2
1480.0,-0.101454,0.088482,0.590356,0.384734,0.094473,0.337259,0.119047,0.100017,open_hand,2
1485.0,0.067382,0.090618,0.494078,0.372898,0.012896,0.389996,0.064170,0.027662,open_hand,2
1490.0,0.176007,0.098241,0.553410,0.551304,0.087240,0.351192,0.100169,-0.027201,open_hand,2
1495.0,0.089093,0.020127,0.543064,0.559787,-0.030870,0.583973,0.080402,0.027752,open_hand,2
1500.0,0.063650,0.219691,0.528104,0.370712,0.170361,0.392822,-0.028964,0.068069,open_hand,2
1505.0,0.005164,0.068754,0.613227,0.527440,-0.002886,0.523619,-0.069843,0.075991,open_hand,2
1510.0,0.052484,-0.098999,0.427371,0.443043,0.090087,0.384350,-0.006964,0.200270,open_hand,2
1515.0,0.029835,-0.030190,0.508639,0.477185,0.135278,0.420743,0.095193,-0.003513,open_hand,2
1520.0,-0.012878,-0.089240,0.604723,0.486817,0.080781,0.294291,0.105207,0.044122,open_hand,2
1525.0,0.026810,0.051387,0.500873,0.529548,0.057558,0.364234,-0.059435,0.084090,open_hand,2
1530.0,0.065870,0.040256,0.421295,0.456617,0.050864,0.416843,-0.028488,0.048126,open_hand,2
1535.0,-0.011377,0.012526,0.603484,0.562813,0.045485,0.526880,-0.007859,0.009951,open_hand,2
1540.0,-0.014503,0.210874,0.639848,0.474753,0.003864,0.417759,0.021416,-0.073941,open_hand,2
1545.0,-0.058819,0.093919,0.546400,0.499935,0.014041,0.510698,-0.058964,0.009133,open_hand,2
1550.0,0.081258,0.108088,0.393132,0.383339,0.168367,0.451258,-0.063764,-0.035896,open_hand,2
1555.0,0.093626,-0.024486,0.606478,0.622693,0.041317,0.530192,-0.015747,-0.088129,open_hand,2
1560.0,0.068533,-0.029932,0.417209,0.487586,-0.012864,0.395277,0.056900,-0.013654,open_hand,2
1565.0,0.127214,0.052944,0.574704,0.507040,0.008696,0.591218,-0.044448,-0.033767,open_hand,2
1570.0,0.057029,0.063841,0.479003,0.321345,0.138030,0.361168,0.040736,0.096703,open_hand,2
1575.0,0.081361,-0.098505,0.457213,0.384184,0.104049,0.338683,0.134684,0.098087,open_hand,2
1580.0,0.074307,0.035575,0.514647,0.549031,0.094826,0.303196,-0.054142,-0.022310,open_hand,2
1585.0,0.042677,0.051126,0.535336,0.472951,0.029398,0.586482,0.033484,0.029182,open_hand,2
1590.0,0.007534,0.032788,0.498463,0.296898,0.095869,0.465556,0.131981,-0.098659,open_hand,2
1595.0,0.227132,-0.015071,0.597096,0.533063,-0.001485,0.373270,0.016539,0.010453,open_hand,2
1600.0,0.013844,0.006837,0.514314,0.406497,0.029231,0.499922,0.004106,0.081919,open_hand,2
1605.0,-0.003270,0.035851,0.628415,0.562905,0.127584,0.455015,0.143080,0.115995,open_hand,2
1610.0,0.084721,0.057264,0.572494,0.442973,0.119942,0.557290,0.025504,-0.007044,open_hand,2
1615.0,0.070148,0.098383,0.494195,0.466377,-0.028553,0.276173,0.138360,0.134148,open_hand,2
1620.0,-0.062383,0.136468,0.480725,0.544316,-0.018442,0.378771,0.084317,-0.071255,open_hand,2
1625.0,0.139814,0.026452,0.418200,0.378201,0.058696,0.362998,0.022572,-0.049810,open_hand,2
1630.0,0.042464,0.013508,0.573259,0.370572,0.188091,0.242105,0.088375,0.106773,open_hand,2
1635.0,-0.038874,0.085012,0.521633,0.434280,-0.103245,0.484826,0.075636,0.183690,open_hand,2
1640.0,0.145103,0.098868,0.360224,0.516174,0.072267,0.378368,0.131671,0.089475,open_hand,2
1645.0,0.100054,0.015264,0.507143,0.343530,-0.060083,0.459170,0.006132,0.046773,open_hand,2
1650.0,-0.051163,0.113231,0.477917,0.316557,-0.000746,0.588782,0.053296,-0.125615,open_hand,2
1655.0,0.192175,0.128367,0.676054,0.515898,0.020846,0.371740,0.045079,-0.111796,open_hand,2
1660.0,0.102704,0.153335,0.413778,0.401762,0.016359,0.366308,0.106332,0.060353,open_hand,2
1665.0,0.049184,0.192266,0.434692,0.418622,0.007296,0.409493,-0.032014,0.021355,open_hand,2
1670.0,0.177217,-0.019313,0.638798,0.301455,0.050577,0.478980,0.131358,-0.038467,open_hand,2
1675.0,0.062744,0.051112,0.658541,0.395682,0.007180,0.354663,0.087306,0.055243,open_hand,2
1680.0,0.047753,0.050902,0.490401,0.449395,-0.066997,0.349523,-0.055354,0.059211,open_hand,2
1685.0,-0.002824,0.042154,0.499433,0.524430,0.112390,0.484575,0.146661,0.125553,open_hand,2
1690.0,0.096548,-0.001941,0.599299,0.388302,0.110230,0.430291,0.228727,0.060928,open_hand,2
1695.0,0.088128,-0.068845,0.363832,0.582590,0.117454,0.236422,0.130147,0.148272,open_hand,2
1700.0,0.051174,0.057414,0.401105,0.395236,-0.073259,0.301969,0.164159,0.050640,open_hand,2
1705.0,-0.013199,-0.011468,0.527541,0.395353,0.073913,0.520099,0.056830,0.040773,open_hand,2
1710.0,0.060394,0.056879,0.673991,0.572989,0.104078,0.432154,-0.082920,0.135145,open_hand,2
1715.0,0.044416,-0.013523,0.515142,0.466917,-0.032496,0.339024,-0.097530,-0.028275,open_hand,2
1720.0,-0.056678,-0.037973,0.558075,0.405838,0.050734,0.386367,0.070407,0.275156,open_hand,2
1725.0,-0.067745,0.068744,0.640703,0.437589,0.040699,0.401059,0.002642,0.080021,open_hand,2
1730.0,0.095212,0.062074,0.718551,0.558246,0.197372,0.458859,-0.023166,0.080466,open_hand,2
1735.0,-0.158151,0.096343,0.503852,0.567296,0.203960,0.291339,0.044980,0.092008,open_hand,2
1740.0,0.066433,0.224869,0.548653,0.384657,-0.083149,0.332724,0.099247,0.200171,open_hand,2
1745.0,0.011753,0.072183,0.695764,0.446605,0.249514,0.421836,-0.066221,0.113401,open_hand,2
1750.0,0.154660,0.088807,0.428224,0.457213,-0.023218,0.392013,0.014090,-0.078404,open_hand,2
1755.0,0.010523,-0.036205,0.632206,0.371101,0.128454,0.445749,0.170790,0.162278,open_hand,2
1760.0,0.102759,-0.052953,0.468535,0.445545,0.127640,0.301639,-0.036023,0.022728,open_hand,2
1765.0,0.018247,0.176626,0.558198,0.450426,-0.029655,0.428570,0.119581,0.058572,open_hand,2
1770.0,0.059100,-0.023878,0.530590,0.541217,0.089461,0.487327,0.011222,-0.052340,open_hand,2
1775.0,0.108947,-0.033516,0.473359,0.546594,0.041397,0.438945,0.093663,0.092096,open_hand,2
1780.0,0.012996,0.046872,0.471352,0.423663,0.094346,0.411129,0.137786,-0.002110,open_hand,2
1785.0,0.129724,0.042785,0.572113,0.432884,0.068454,0.392329,0.109303,0.058014,open_hand,2
1790.0,-0.029496,-0.022201,0.629643,0.503143,0.145707,0.333212,0.122733,0.027272,open_hand,2
1795.0,0.073567,0.025602,0.539621,0.403185,0.056032,0.394240,-0.042127,0.204001,open_hand,2
1800.0,0.123811,0.148350,0.555609,0.497091,0.036570,0.500776,0.139093,0.208581,open_hand,2
1805.0,0.102803,-0.014479,0.595694,0.442967,0.137685,0.390478,-0.018215,0.053721,open_hand,2
1810.0,0.203316,-0.061494,0.472270,0.372448,0.096432,0.328816,0.070763,0.055118,open_hand,2
1815.0,-0.011075,0.125407,0.609175,0.373453,0.108545,0.360620,0.070660,0.020125,open_hand,2
1820.0,-0.060332,0.089384,0.615547,0.565765,-0.003167,0.416068,0.088810,0.138480,open_hand,2
1825.0,-0.029547,0.000359,0.758290,0.437486,-0.033621,0.370119,0.076957,0.023686,open_hand,2
1830.0,0.102835,-0.076573,0.519912,0.581228,0.004582,0.438824,-0.017505,0.016293,open_hand,2
1835.0,0.089834,-0.009570,0.513353,0.408909,0.000334,0.441828,-0.057989,0.128287,open_hand,2
1840.0,0.058181,0.045624,0.611517,0.473296,0.112896,0.471119,0.119788,0.006936,open_hand,2
1845.0,-0.039837,0.143254,0.615528,0.641414,0.128079,0.513885,0.064867,0.046980,open_hand,2
1850.0,0.111349,-0.032927,0.507193,0.365409,0.037590,0.479669,0.141950,-0.076505,open_hand,2
1855.0,-0.047976,0.043238,0.517747,0.298175,0.164474,0.325261,0.046421,0.106335,open_hand,2
1860.0,0.142716,0.104012,0.593290,0.552927,0.159478,0.327717,-0.062413,0.205269,open_hand,2
1865.0,0.278595,-0.140501,0.483793,0.383855,0.069472,0.393938,0.127290,0.107698,open_hand,2
1870.0,0.079316,0.132703,0.517157,0.448343,-0.015751,0.363906,0.020370,0.166944,open_hand,2
1875.0,0.096649,-0.044596,0.557167,0.403127,0.176030,0.308934,0.077360,-0.017688,open_hand,2
1880.0,0.010571,0.076560,0.629675,0.471453,0.045119,0.364665,-0.001797,0.068906,open_hand,2
1885.0,-0.094817,0.069735,0.501632,0.373957,0.060093,0.362039,0.181544,-0.025453,open_hand,2
1890.0,0.001782,0.136767,0.402609,0.435605,0.022832,0.346252,-0.020125,0.031779,open_hand,2
1895.0,-0.037432,0.094074,0.396672,0.485985,-0.021183,0.374737,0.023006,0.111777,open_hand,2
1900.0,-0.065760,-0.140183,0.449247,0.369335,-0.067491,0.494276,0.058596,0.058146,open_hand,2
1905.0,0.187789,-0.012782,0.444947,0.393993,0.100629,0.415939,-0.037375,-0.063011,open_hand,2
1910.0,0.071829,0.061056,0.537631,0.422209,-0.012672,0.597745,0.076442,-0.055202,open_hand,2
1915.0,0.080375,0.034402,0.454890,0.335695,0.294762,0.413641,0.178953,-0.060493,open_hand,2
1920.0,0.025278,0.088209,0.493780,0.416195,-0.036886,0.376795,0.010763,0.089316,open_hand,2
1925.0,0.036170,0.113149,0.488073,0.459504,-0.050591,0.400331,0.081611,0.215112,open_hand,2
1930.0,0.127164,0.098676,0.514759,0.418036,0.090811,0.420519,-0.169955,0.158997,open_hand,2
1935.0,0.047413,0.032858,0.655800,0.428290,0.172345,0.434820,0.046886,-0.101679,open_hand,2
1940.0,0.092456,-0.097707,0.602956,0.448408,0.055167,0.566137,0.024957,0.163686,open_hand,2
1945.0,0.034320,0.013562,0.551290,0.397541,0.095779,0.332374,-0.015480,0.124912,open_hand,2
1950.0,0.022628,0.083309,0.513118,0.505285,-0.097484,0.468724,0.136516,-0.073624,open_hand,2
1955.0,-0.062553,-0.037236,0.515341,0.564878,-0.004201,0.416620,0.023901,0.025744,open_hand,2
1960.0,-0.108220,0.100502,0.576220,0.412850,-0.035889,0.274312,0.035802,0.137642,open_hand,2
1965.0,0.029075,0.122671,0.596734,0.488816,-0.101604,0.461656,0.019825,0.094035,open_hand,2
1970.0,0.054520,0.060149,0.477391,0.430831,0.059358,0.501410,-0.103345,-0.054728,open_hand,2
1975.0,-0.052890,-0.195102,0.552918,0.479239,-0.129426,0.331426,-0.040559,0.098859,open_hand,2
1980.0,0.047242,-0.052247,0.387470,0.575262,-0.055776,0.399285,0.126887,-0.121000,open_hand,2
1985.0,0.054300,0.200895,0.566937,0.490693,0.007024,0.261972,-0.118796,0.032174,open_hand,2
1990.0,-0.122481,0.006277,0.610972,0.308127,-0.016503,0.299295,-0.011305,0.141037,open_hand,2
1995.0,-0.023210,-0.108731,0.527595,0.486320,0.081713,0.483842,0.018022,0.051472,open_hand,2
2000.0,0.082581,0.148820,0.695322,0.548629,0.074446,0.362687,0.189490,0.010085,open_hand,2
2005.0,0.080965,0.051068,0.479501,0.432272,0.121504,0.311296,0.111488,0.121148,open_hand,2
2010.0,-0.042294,0.138395,0.567395,0.529651,0.110191,0.418357,0.005426,0.127980,open_hand,2
2015.0,0.062676,0.072157,0.547134,0.394791,0.141265,0.358207,0.154361,0.154803,open_hand,2
2020.0,0.131793,0.086685,0.541976,0.331157,0.049847,0.362334,-0.009241,0.119947,open_hand,2
2025.0,0.112166,0.079041,0.540854,0.461294,0.074277,0.459146,0.130728,0.136510,open_hand,2
2030.0,0.042377,0.105799,0.558568,0.309482,0.090921,0.307061,-0.058710,0.108633,open_hand,2
2035.0,0.012562,0.232194,0.617837,0.430818,0.061333,0.327571,0.135861,0.071242,open_hand,2
2040.0,-0.000348,0.127681,0.660219,0.552947,0.018224,0.412326,0.017509,0.057161,open_hand,2
2045.0,0.087426,-0.076427,0.549820,0.297219,0.023405,0.477553,-0.032280,0.031019,open_hand,2
2050.0,0.065608,0.085733,0.615225,0.347640,-0.015405,0.499053,0.032629,-0.046989,open_hand,2
2055.0,0.100352,0.141318,0.493859,0.367437,0.083729,0.346795,0.072188,-0.026425,open_hand,2
2060.0,0.060550,0.146216,0.611276,0.444934,0.042479,0.474990,0.010420,0.027439,open_hand,2
2065.0,0.115501,0.015872,0.489041,0.420743,-0.003054,0.337269,0.094316,0.069316,open_hand,2
2070.0,0.057567,0.143196,0.637253,0.561931,-0.002980,0.546097,0.003360,0.165265,open_hand,2
2075.0,0.112775,0.124219,0.726851,0.526348,-0.046832,0.309298,0.099630,0.046656,open_hand,2
2080.0,0.119666,0.255801,0.540233,0.489622,0.128307,0.506278,0.085378,0.130278,open_hand,2
2085.0,-0.014362,-0.010000,0.374597,0.461650,0.056289,0.347481,0.045126,0.136345,open_hand,2
2090.0,-0.094652,0.009408,0.506154,0.481458,-0.019024,0.561060,0.014689,0.031484,open_hand,2
2095.0,0.173479,0.025510,0.648550,0.381041,0.114684,0.447306,0.062123,0.097575,open_hand,2
2100.0,0.070418,0.010765,0.593283,0.517736,0.005156,0.318202,0.093868,0.030468,open_hand,2
2105.0,-0.085893,-0.020894,0.561633,0.355791,-0.061612,0.353016,0.211821,0.153508,open_hand,2
2110.0,-0.006821,-0.164172,0.605459,0.496152,0.126429,0.443990,0.120146,0.096832,open_hand,2
2115.0,0.103100,0.014046,0.543184,0.502714,0.006488,0.446731,0.118165,-0.041737,open_hand,2
2120.0,0.024152,0.069546,0.566009,0.408163,0.015114,0.344756,0.259725,0.055010,open_hand,2
2125.0,0.007375,0.008605,0.508959,0.355794,0.043500,0.329405,0.074502,0.148429,open_hand,2
2130.0,0.121553,0.153623,0.503802,0.361519,0.106055,0.345501,0.066579,0.026626,open_hand,2
2135.0,-0.022881,0.034590,0.391957,0.149737,0.034951,0.278062,0.072012,0.058124,open_hand,2
2140.0,-0.008312,0.091971,0.373460,0.284514,-0.027558,0.177916,-0.018431,0.056203,open_hand,2
2145.0,0.034803,0.036885,0.273293,0.229343,0.048638,0.174225,0.007536,-0.017128,open_hand,2
2150.0,0.035722,0.051058,0.220694,0.196098,0.004925,0.184164,0.004180,0.039953,open_hand,2
2155.0,0.032375,0.026107,0.247767,0.182800,0.072551,0.179449,0.036742,-0.022197,open_hand,2
2160.0,0.035107,0.045563,0.162050,0.126836,0.014257,0.151190,0.010302,-0.000014,open_hand,2
2165.0,0.014229,0.011765,0.132688,0.077486,-0.027817,0.099855,0.013187,0.029384,open_hand,2
2170.0,0.013697,0.013780,0.086022,0.067399,0.012074,0.064986,0.021048,0.012067,open_hand,2
2175.0,0.002934,0.007953,0.050448,0.045667,0.020614,0.046119,0.011938,0.002571,open_hand,2
2180.0,0.003151,0.001543,0.031550,0.026299,0.010084,0.019854,0.002123,0.004909,open_hand,2
2185.0,0.001508,0.002120,0.017109,0.011913,0.005056,0.009977,-0.000093,0.001163,open_hand,2
2190.0,0.000435,0.001481,0.003849,0.003452,-0.000204,0.002163,0.000912,0.000330,open_hand,2
2195.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,open_hand,2
2200.0,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,rest,0
2205.0,-0.000835,-0.000061,0.000846,-0.000101,0.000708,0.000191,0.000255,-0.000724,rest,0
2210.0,0.001977,-0.000706,0.001820,-0.001717,0.000373,0.000742,-0.000325,0.000853,rest,0
2215.0,-0.001207,-0.002941,0.007274,0.004752,-0.003447,0.002575,-0.003365,-0.005367,rest,0
2220.0,0.007800,-0.012858,0.006993,-0.001907,-0.001596,0.003092,0.004385,-0.006235,rest,0
2225.0,0.007770,0.001227,-0.013598,-0.001839,0.014953,0.018150,0.007766,-0.012886,rest,0
2230.0,0.006877,0.011926,0.010172,0.011003,0.005092,-0.001015,-0.008527,-0.026603,rest,0
2235.0,0.005697,0.003121,0.009352,-0.022434,0.010819,0.034461,0.001316,-0.001034,rest,0
2240.0,0.005808,0.038197,-0.019239,0.003819,-0.015029,-0.010281,-0.000932,0.025323,rest,0
2245.0,0.035774,0.008902,-0.007481,0.049515,-0.008493,-0.011345,-0.035257,0.027731,rest,0
2250.0,0.019233,0.048026,-0.027601,0.028965,0.001393,0.016012,-0.032731,0.029161,rest,0
2255.0,0.014782,-0.000731,0.012125,-0.014387,-0.010890,-0.008710,-0.034822,0.016197,rest,0
2260.0,0.019986,-0.011764,0.005840,-0.004454,0.005506,-0.010526,-0.014818,0.017646,rest,0
2265.0,-0.000895,0.028344,0.000649,-0.012981,0.017198,0.008842,0.010189,0.016689,rest,0
2270.0,-0.007067,-0.001378,-0.001856,-0.013973,-0.002854,0.014467,0.002569,-0.014572,rest,0
2275.0,-0.011739,0.012561,-0.000681,-0.004885,-0.002067,-0.011147,0.010737,-0.002966,rest,0
2280.0,0.006195,0.000234,0.006477,0.001163,0.003866,0.003258,0.002824,0.001576,rest,0
2285.0,-0.000491,0.004039,-0.001912,0.000009,0.000031,0.000849,-0.000906,0.000664,rest,0
2290.0,-0.000091,-0.000857,0.000005,-0.000596,-0.000940,0.000074,0.000264,0.000285,rest,0
2295.0,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,rest,0
2300.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,pinch,3
2305.0,0.002557,0.001376,0.001093,-0.000992,0.003539,0.000700,0.000465,-0.000007,pinch,3
2310.0,0.009288,0.003240,0.002733,0.002929,0.015040,0.001290,-0.000007,0.001492,pinch,3
2315.0,0.017991,0.011389,0.004029,0.000739,0.032551,0.002880,0.001588,0.001852,pinch,3
2320.0,0.026673,0.003966,0.018260,0.001722,0.055627,0.004820,0.008555,0.010712,pinch,3
2325.0,0.057064,0.016054,0.015121,0.028482,0.076622,0.006650,0.003395,0.023718,pinch,3
2330.0,0.054636,0.004646,0.007459,-0.001540,0.148046,-0.000573,0.014704,-0.006062,pinch,3
2335.0,0.109748,0.019114,-0.010655,-0.001258,0.133105,-0.005723,0.050680,-0.002490,pinch,3
2340.0,0.202142,0.028522,0.023348,0.014280,0.210837,0.030459,0.013083,-0.023422,pinch,3
2345.0,0.201403,0.018439,0.070520,0.036545,0.230587,0.023115,0.063474,0.093412,pinch,3
2350.0,0.211937,0.001435,0.146742,0.007621,0.359289,0.098083,0.049282,0.038684,pinch,3
2355.0,0.205895,-0.007849,0.062959,-0.045546,0.286639,0.074069,-0.040428,0.053032,pinch,3
2360.0,0.132006,-0.059047,0.026260,-0.013042,0.332677,0.082106,-0.025853,-0.038753,pinch,3
2365.0,0.183163,0.011619,0.003902,0.114380,0.354311,0.030413,-0.012516,0.037430,pinch,3
2370.0,0.369442,0.122596,0.117664,0.045694,0.470044,0.073719,-0.015008,0.074064,pinch,3
2375.0,0.250753,-0.024374,-0.035992,0.075262,0.384809,0.112674,0.037398,0.026035,pinch,3
2380.0,0.271298,-0.008718,0.132879,0.026835,0.472108,0.145120,0.091495,0.125525,pinch,3
2385.0,0.323275,0.233539,0.158799,-0.002649,0.362694,0.088788,0.144395,0.225546,pinch,3
2390.0,0.261186,0.048367,0.132942,0.181529,0.560963,0.183623,0.073569,-0.025391,pinch,3
2395.0,0.251450,0.125480,0.082293,0.034888,0.509156,0.100476,0.014322,-0.031715,pinch,3
2400.0,0.345962,0.151385,0.145195,0.014530,0.430955,0.163428,-0.116579,-0.020220,pinch,3
2405.0,0.278678,0.153002,0.113675,0.137691,0.636849,0.060812,0.055647,0.178496,pinch,3
2410.0,0.290719,-0.021785,0.037750,-0.007789,0.445387,-0.045007,0.052062,0.133388,pinch,3
2415.0,0.287505,0.081515,0.248033,0.002422,0.613756,0.121469,0.064634,0.039158,pinch,3
2420.0,0.391789,-0.029458,0.071866,0.050820,0.493917,0.158026,0.218499,0.052925,pinch,3
2425.0,0.331430,0.295705,0.162060,0.050022,0.678126,0.146028,0.149248,-0.015323,pinch,3
2430.0,0.335714,-0.027590,-0.093489,0.070769,0.609964,0.133775,0.112805,0.121202,pinch,3
2435.0,0.397756,0.016173,0.202118,0.217334,0.469356,0.072113,-0.026966,0.019608,pinch,3
2440.0,0.338637,0.016752,0.217501,0.076900,0.476633,0.035460,0.008960,0.029194,pinch,3
2445.0,0.327740,-0.019733,0.102387,-0.140244,0.598442,0.144138,0.042412,0.098703,pinch,3
2450.0,0.387636,0.208208,0.144702,0.076104,0.529010,0.134116,-0.012033,0.034960,pinch,3
2455.0,0.403456,0.293796,0.144681,0.053030,0.536453,0.055128,0.090037,0.031203,pinch,3
2460.0,0.338234,0.061940,0.048577,0.053476,0.651779,0.188754,0.078553,0.050846,pinch,3
2465.0,0.356449,-0.005634,0.143770,0.069676,0.490105,0.029371,-0.037065,0.113628,pinch,3
2470.0,0.287457,-0.078954,0.035310,0.047706,0.557303,0.053318,0.145745,0.181719,pinch,3
2475.0,0.281145,0.080471,0.051299,0.045791,0.626370,0.230914,0.058185,0.096839,pinch,3
2480.0,0.411532,0.074691,0.190155,0.099044,0.614729,0.169487,-0.088326,0.114265,pinch,3
2485.0,0.385595,0.047896,0.177973,0.006634,0.537231,0.071359,0.045893,0.034012,pinch,3
2490.0,0.386424,0.117710,0.043490,-0.025815,0.526888,0.122990,0.072497,-0.006624,pinch,3
2495.0,0.372468,0.131614,0.041314,0.291903,0.410895,0.112383,0.127823,0.102319,pinch,3
2500.0,0.353696,0.125847,0.048352,-0.007269,0.465500,-0.119649,0.023002,0.063699,pinch,3
2505.0,0.405713,0.074710,0.158611,0.058011,0.575469,0.027482,0.116235,-0.063810,pinch,3
2510.0,0.424809,0.011870,0.020001,-0.069653,0.538969,0.095932,0.064971,0.023754,pinch,3
2515.0,0.422898,0.153267,0.128537,0.059317,0.555994,0.071471,-0.055204,0.043368,pinch,3
2520.0,0.341938,0.101001,0.159748,-0.024658,0.633140,0.119768,-0.063213,0.009163,pinch,3
2525.0,0.460959,0.171069,0.092940,0.014602,0.455014,0.190359,0.139805,0.168539,pinch,3
2530.0,0.368277,0.163206,0.180805,0.133605,0.531106,0.074277,0.145679,0.088387,pinch,3
2535.0,0.400590,-0.013741,0.075655,0.087761,0.565097,0.015388,0.075833,0.159854,pinch,3
2540.0,0.372567,-0.014738,0.082892,0.095473,0.493667,0.125988,0.169657,0.071074,pinch,3
2545.0,0.369761,0.039557,0.021820,-0.091696,0.664518,0.073870,0.134529,0.056511,pinch,3
2550.0,0.291140,0.015499,0.181374,0.196952,0.622687,0.087515,0.104690,-0.024928,pinch,3
2555.0,0.406108,0.160420,0.038678,-0.045351,0.573211,0.076658,-0.022905,0.050954,pinch,3
2560.0,0.577624,0.128105,0.127982,0.172285,0.693539,0.279347,0.188514,0.051044,pinch,3
2565.0,0.320016,0.187935,0.094295,0.131724,0.430088,-0.079256,0.092904,-0.059369,pinch,3
2570.0,0.355680,0.131719,0.015777,0.096187,0.549382,0.068933,0.019133,0.006838,pinch,3
2575.0,0.314304,0.116692,0.051272,-0.018399,0.579307,0.099705,-0.003462,0.024137,pinch,3
2580.0,0.310958,0.195978,0.210630,0.062127,0.476836,0.037509,0.070543,0.083078,pinch,3
2585.0,0.473556,0.137578,0.116133,0.012326,0.574057,0.171986,-0.083685,0.086908,pinch,3
2590.0,0.296162,0.105448,0.019268,0.052323,0.461473,0.165061,0.105974,0.003495,pinch,3
2595.0,0.312074,0.218436,0.124426,0.030010,0.605245,0.096180,-0.026286,0.087510,pinch,3
2600.0,0.223001,0.109214,0.088311,-0.113089,0.634627,0.078346,0.079649,0.035434,pinch,3
2605.0,0.289391,0.075653,0.376324,0.139743,0.571787,0.091043,0.008270,-0.179570,pinch,3
2610.0,0.213328,0.032974,0.122810,0.043511,0.401776,0.091617,0.028847,0.011224,pinch,3
2615.0,0.400544,0.156242,0.069550,0.011216,0.472657,0.093730,-0.010553,0.136319,pinch,3
2620.0,0.573976,0.198964,0.213602,0.005174,0.595177,0.084960,0.037102,-0.084544,pinch,3
